Tractatus de Penitencia,"Cambridge, UL, Dd.III.16+Ff.II.8+Oo.VI.48",43r-53v,A1e1,1300-1399,England,,fragments,
Commentaries on Scriptures for Sundays & Holidays,"Cambridge, UL, Dd.III.16+Ff.II.8+Oo.VI.48",55r-65v,A1e1,1300-1399,England,,4th Sunday in Lent to Ascension Day,
Ret elskovens dyd,"Copenhagen, Arn. Inst., AM 76, 8°",1r-2r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Songs to the Virgin Mary,"Copenhagen, Arn. Inst., AM 76, 8°",2r-6r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Song to St Nicholas,"Copenhagen, Arn. Inst., AM 76, 8°",6v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Verses,"Copenhagen, Arn. Inst., AM 76, 8°",7r-8r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
My Heart Doth Burn,"Copenhagen, Arn. Inst., AM 76, 8°",8v-9r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Verses,"Copenhagen, Arn. Inst., AM 76, 8°",9r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Communion Hymn,"Copenhagen, Arn. Inst., AM 76, 8°",9v-10r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Seventy-Two Names of the Virgin Mary,"Copenhagen, Arn. Inst., AM 76, 8°",10r-10v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Alphabetical Hymn to the Virgin Mary,"Copenhagen, Arn. Inst., AM 76, 8°",11r-13r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Three Masses of St Nicholas for Times of Distress,"Copenhagen, Arn. Inst., AM 76, 8°",13r-13v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
On the Seven Petitions of the Pater Noster,"Copenhagen, Arn. Inst., AM 76, 8°",13v-14r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Articles of Faith,"Copenhagen, Arn. Inst., AM 76, 8°",14r-15r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Per se prima,"Copenhagen, Arn. Inst., AM 76, 8°",15r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Roman & Arabic Numerals,"Copenhagen, Arn. Inst., AM 76, 8°",15r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Notatio fygh,"Copenhagen, Arn. Inst., AM 76, 8°",15v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Song in Praise of the Virgin Mary,"Copenhagen, Arn. Inst., AM 76, 8°",1r-18r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
All My Limbs,"Copenhagen, Arn. Inst., AM 76, 8°",16r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Ave Maria,"Copenhagen, Arn. Inst., AM 76, 8°",18v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Disciplina Scholarium,"Copenhagen, Arn. Inst., AM 76, 8°",18v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
"Treatises on the Body, Soul & Mind","Copenhagen, Arn. Inst., AM 76, 8°",18v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
On the Seven Last Words of Our Lord,"Copenhagen, Arn. Inst., AM 76, 8°",19r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Our Lord's Twelve Gifts to Mankind,"Copenhagen, Arn. Inst., AM 76, 8°",19r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Our Lord's Seven Bleedings as Remedies against the Seven Deadly Sins,"Copenhagen, Arn. Inst., AM 76, 8°",19r-19v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Aspergaris Aqua,"Copenhagen, Arn. Inst., AM 76, 8°",19v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Numerical Value of Roman figures,"Copenhagen, Arn. Inst., AM 76, 8°",19v-20r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
"Robert Holkot, Super Sapientiam Salomonis","Copenhagen, Arn. Inst., AM 76, 8°",20r-20v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,quotations,
Mnemonics,"Copenhagen, Arn. Inst., AM 76, 8°",20v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Sermon for First Sunday after Trinity,"Copenhagen, Arn. Inst., AM 76, 8°",21r-23v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Song of Songs,"Copenhagen, Arn. Inst., AM 76, 8°",23v-24r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,8:05,
Mnemonics for Introits for Sundays throughout the Year,"Copenhagen, Arn. Inst., AM 76, 8°",24r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Candida tritica,"Copenhagen, Arn. Inst., AM 76, 8°",24v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
"Definitions of canon, lex, & latinum","Copenhagen, Arn. Inst., AM 76, 8°",24v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
"On Faith, Virtues, & the Soul","Copenhagen, Arn. Inst., AM 76, 8°",24v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Latin-Old Danish Vocabulary,"Copenhagen, Arn. Inst., AM 76, 8°",24v-25r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,extracts,
On Faith & on Fools,"Copenhagen, Arn. Inst., AM 76, 8°",25r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Seven Occurrences of Dominus vobiscum in the Mass,"Copenhagen, Arn. Inst., AM 76, 8°",25v-26v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
What Every Christian Needs to Remember,"Copenhagen, Arn. Inst., AM 76, 8°",26v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Indulgence for Fasting on Twelve Specified Fridays,"Copenhagen, Arn. Inst., AM 76, 8°",27r-28r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,"MS related to Paris, lat. 13781",
"Poem on Three Sisters Fides, Spes, & Caritas","Copenhagen, Arn. Inst., AM 76, 8°",28r-28v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
My Heart Doth Burn,"Copenhagen, Arn. Inst., AM 76, 8°",28v-29r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
"Christ, Thou Art Both the Light and Day","Copenhagen, Arn. Inst., AM 76, 8°",29v-30r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Prayers,"Copenhagen, Arn. Inst., AM 76, 8°",30r-30v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Charms,"Copenhagen, Arn. Inst., AM 76, 8°",30r-30v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Macaronic song in praise of the Virgin Mary,"Copenhagen, Arn. Inst., AM 76, 8°",30v-31v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Mnemonics,"Copenhagen, Arn. Inst., AM 76, 8°",31v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Book of Lucidarius,"Copenhagen, Arn. Inst., AM 76, 8°",32r-91v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,Only extant copy in Old Danish,
Mass for the Visitation of Mary,"Copenhagen, Arn. Inst., AM 76, 8°",92v-94r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Gospel of Pseudo-Matthew,"Copenhagen, Arn. Inst., AM 76, 8°",94v-104v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
"Elisabeth of Schönau, Liber viarum Dei","Copenhagen, Arn. Inst., AM 76, 8°",104v-106r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,Vision Concerning the Assumption,
Poem in Praise of the Virgin Mary,"Copenhagen, Arn. Inst., AM 76, 8°",106v-108v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Magic Formulae,"Copenhagen, Arn. Inst., AM 76, 8°",108v-109r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
School Song,"Copenhagen, Arn. Inst., AM 76, 8°",109r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
"Notes on Alleluia, Kyrie eleison, hossanna, and sabaoth","Copenhagen, Arn. Inst., AM 76, 8°",110r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Litany of the Saints,"Copenhagen, Arn. Inst., AM 76, 8°",110v-112v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Seven Penitential Psalms,"Copenhagen, Arn. Inst., AM 76, 8°",113r-118v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Litany of the Saints,"Copenhagen, Arn. Inst., AM 76, 8°",118v-123r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Hymns,"Copenhagen, Arn. Inst., AM 76, 8°",123r-127r,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Poem on the Bad Character of Womankind,"Copenhagen, Arn. Inst., AM 76, 8°",127r-127v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Sermons,"Copenhagen, Arn. Inst., AM 76, 8°",128r-142v,A1e2,c.1470,Denmark,https://handrit.is/en/manuscript/view/AM08-0076,,
Gospel of Pseudo-Matthew,"Paris, BNF, lat. 13781",1r-7v,A1e3,1300-1399,France,,MS related to Copenhagen AM 76,
Infancy Gospel of Thomas,"Paris, BNF, lat. 13781",7v-11v,A1e3,1300-1399,France,,,
Gospel of Nicodemus,"Paris, BNF, lat. 13781",11v-20r,A1e3,1300-1399,France,,,
Transitus of Mary (Ps-Melito),"Paris, BNF, lat. 13781",20r-24r,A1e3,1300-1399,France,,,
Nativity of Mary,"Oxford, Bodleian, Rawlinson D. 1236",1r-22r,A1e4,1300-1399,"St. Mary's Abbey, Dublin",,,
Gospel of Pseudo-Matthew,"Oxford, Bodleian, Rawlinson D. 1236",22r-37v,A1e4,1300-1399,"St. Mary's Abbey, Dublin",,,
Infancy Gospel of Thomas,"Oxford, Bodleian, Rawlinson D. 1236",37v-42v,A1e4,1300-1399,"St. Mary's Abbey, Dublin",,,
Miracles of Jesus,"Oxford, Bodleian, Rawlinson D. 1236",42v-44r,A1e4,1300-1399,"St. Mary's Abbey, Dublin",,,
Transitus of Mary (Ps-Melito),"Oxford, Bodleian, Rawlinson D. 1236",44v-49v,A1e4,1300-1399,"St. Mary's Abbey, Dublin",,,
De aedificatione templi domini et origine ligni crucis,"Oxford, Bodleian, Rawlinson D. 1236",49v-60r,A1e4,1300-1399,"St. Mary's Abbey, Dublin",,,
Gospel of Nicodemus,"Oxford, Bodleian, Rawlinson D. 1236",60r-72r,A1e4,1300-1399,"St. Mary's Abbey, Dublin",,,
Vengeance of the Savior,"Oxford, Bodleian, Rawlinson D. 1236",72r-74v,A1e4,1300-1399,"St. Mary's Abbey, Dublin",,,
"Alexander Neckam, Tractatus super Ave Maris stella","Durham, CL, B.IV.30",1r-18r,A1e5,1300-1399,Oxford,,,
"Peter Comestor, Sermo de conceptione Virginis Mariae","Durham, CL, B.IV.30",18v-23v,A1e5,1300-1399,Oxford,,,
Miracles of the Virgin,"Durham, CL, B.IV.30",24r-29v,A1e5,1300-1399,Oxford,,,
Gospel of Pseudo-Matthew,"Durham, CL, B.IV.30",29v-30v,A1e5,1300-1399,Oxford,,1:1-3:4,
"Nicholaus de Hanapis, Concordantia realis de Historiis Biblie","Durham, CL, B.IV.30",31r-95v,A1e5,1300-1399,Oxford,,,
Summa Bibliorum versibus rhythmicis comprehensa,"Durham, CL, B.IV.30",96r-106v,A1e5,1300-1399,Oxford,,,
"Ps-Bonaventure, Quidam libellus qui dicitur Stimulus Amoris","Durham, CL, B.IV.30",107r-156v,A1e5,1300-1399,Oxford,,,
Quidam tractatus de Scaccario moralis,"Durham, CL, B.IV.30",157r-175v,A1e5,1300-1399,Oxford,,,
"Odo of Cheriton, Parabolae","Durham, CL, B.IV.30",176r-179v,A1e5,1300-1399,Oxford,,fragment,
Verses,"Durham, CL, B.IV.30",180r,A1e5,1300-1399,Oxford,,,
Kalendar,"Oxford, Balliol College 228",3r-10v,A1e6,1300-1499,Ely,,,
"Jacobus de Voragine, Golden Legend","Oxford, Balliol College 228",11r-202r,A1e6,1300-1499,Ely,,,
Life of Adam & Eve,"Oxford, Balliol College 228",203r-206v,A1e6,1300-1499,Ely,,,
Gospel of Pseudo-Matthew,"Oxford, Balliol College 228",206v-?,A1e6,1300-1499,Ely,,,
Infancy Gospel of Thomas,"Oxford, Balliol College 228",?-213v,A1e6,1300-1499,Ely,,,
"Walter of Cantilupe, Omnis etas hominum","Oxford, Balliol College 228",214r-216v,A1e6,1300-1499,Ely,,,
Quidam tractatus de Confessionibus,"Oxford, Balliol College 228",216v-218r,A1e6,1300-1499,Ely,,,
Constituciones Alexandri Coventrensis ecclesie ministerii,"Oxford, Balliol College 228",218r-219r,A1e6,1300-1499,Ely,,,
Quidam tractatus de ii criminalibus,"Oxford, Balliol College 228",219r-220r,A1e6,1300-1499,Ely,,,
Questiones de Sacramentis ecclesie,"Oxford, Balliol College 228",220r-225r,A1e6,1300-1499,Ely,,,
De Ihesu Christo sermo,"Oxford, Balliol College 228",225r-226r,A1e6,1300-1499,Ely,,,
Speculum ecclesie,"Oxford, Balliol College 228",226r-236r,A1e6,1300-1499,Ely,,"chaps. 1-7, attrib. to Hugh of St. Victor (spuriously)",
Theological Excerpts,"Oxford, Balliol College 228",236r-247v,A1e6,1300-1499,Ely,,,
Sermons,"Oxford, Balliol College 228",247v-264v,A1e6,1300-1499,Ely,,,
Distincciones misse,"Oxford, Balliol College 228",264v-268r,A1e6,1300-1499,Ely,,,
Apocalypse of Paul,"Oxford, Balliol College 228",268r-268v,A1e6,1300-1499,Ely,,redaction IV,
De Penitencia,"Oxford, Balliol College 228",269r-278v,A1e6,1300-1499,Ely,,,
Four Daughters of God,"Oxford, Balliol College 228",278v-279r,A1e6,1300-1499,Ely,,"""De quodam rege qui habuit quatuor filias videlicet Misericordia Veritas Pax et Iusticia et unicum filium scilicet Sapiencia.""",
Exempla,"Oxford, Balliol College 228",279r-322r,A1e6,1300-1499,Ely,,,
"Gregory the Great, Dialogues","Oxford, Balliol College 228",279r-322r,A1e6,1300-1499,Ely,,,
Lives of Saints,"Oxford, Balliol College 228",279r-322r,A1e6,1300-1499,Ely,,,
Miracles of the Virgin,"Oxford, Balliol College 228",312r-317r,A1e6,1300-1499,Ely,,,
Vitas Patrum,"Oxford, Balliol College 228",317r-321v,A1e6,1300-1499,Ely,,,
"Grosseteste, Templum Domini","Oxford, Balliol College 228",322r-328v,A1e6,1300-1499,Ely,,,
Theological Excerpts,"Oxford, Balliol College 228",328v-333r,A1e6,1300-1499,Ely,,,
Lections for the Blessed Virgin Mary,"Graz, UB 56, II",338r-?,A1f1,c.1300,Sankt Lambrecht,,"Folios 338 ff. added to first part, a legendary s. xii, & third part s. 1510 (conjoined s. xvi)",
Lections In festo corporis et sanguinis Domini,"Graz, UB 56, II",?-345v,A1f1,c.1300,Sankt Lambrecht,,,
Gospel of Pseudo-Matthew,"Graz, UB 56, II",345v-346v,A1f1,c.1300,Sankt Lambrecht,,"1:1-3:3, as lections for Feast of St. Anna",
Invencione S Stephani protomartyris,"Graz, UB 56, II",346v-351v,A1f1,c.1300,Sankt Lambrecht,,,
"Urban IV, Transiturus de hoc mundo","Graz, UB 65, Parts 4-5",186r-193v,A1f2,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0065/index.html,"Folios 186 ff. added to first part, a legendary s. xii + xv (conjoined s. xv); as lections for Feast of Corpus Christi",
Gospel of Pseudo-Matthew,"Graz, UB 65, Parts 4-5",194r-195v,A1f2,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0065/index.html,"1:1-8:5, as lections for Feast of St. Anna (imperfect)",
"Urban IV, Transiturus de hoc mundo","Graz, UB 83, Part 1",1r-3v,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,"Folios 1-16 added to second part, a legendary s. xii (conjoined s. xiv); as lections for Feast of Corpus Christi",
Gospel of Pseudo-Matthew,"Graz, UB 83, Part 1",3v-5r,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,"1:1-5:1, as lections for Feast of St. Anna",
Passio S Afrae,"Graz, UB 83, Part 1",5r-5v,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Exaltation of the Cross,"Graz, UB 83, Part 1",5v-6v,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Passio S Catherinae,"Graz, UB 83, Part 1",7r-7v,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Vita S Nicolai,"Graz, UB 83, Part 1",7v-8v,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Vita S Gregorii,"Graz, UB 83, Part 1",8v-9v,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Vita S Maria,"Graz, UB 83, Part 1",9v-10r,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Sermons,"Graz, UB 83, Part 1","10r-10v, 14r-14v",A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Passio S Ursula,"Graz, UB 83, Part 1",11r-11v,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
"Sulpicius Severus, Vita S Martini","Graz, UB 83, Part 1",11v-13r,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Vita S Elizabethae,"Graz, UB 83, Part 1",13r-13v,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Passio S Margaretae,"Graz, UB 83, Part 1",13v-14r,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
"Innocent VI, Epistola de lancea et clavis Christi","Graz, UB 83, Part 1",14v-15v,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,,
Passio S Dorotheae,"Graz, UB 83, Part 1",15v-16r,A1f3,1300-1399,Seckau Abbey,http://143.50.26.142/digbib/handschriften/Ms.0001-0199/Ms.0083/index.html,incomplete,
Tables on the Bible,"Klosterneuburg, Stiftsbibliothek 193",1v-2v,A1f4,1490-1499,Klosterneuburg?,,,
"Alexander de Villedieu, Argumenta","Klosterneuburg, Stiftsbibliothek 193",3r-133r,A1f4,1490-1499,Klosterneuburg?,,,
"Alexander de Villedieu, Tables on the Bible","Klosterneuburg, Stiftsbibliothek 193",134r-159v,A1f4,1490-1499,Klosterneuburg?,,,
Sermons,"Klosterneuburg, Stiftsbibliothek 193","160r-160v, 164r-165r, 245r-268v, passim",A1f4,1490-1499,Klosterneuburg?,,,
"Maximus of Turin, Sermons","Klosterneuburg, Stiftsbibliothek 193","160v-161r, passim",A1f4,1490-1499,Klosterneuburg?,,,
"Leo, Sermons","Klosterneuburg, Stiftsbibliothek 193","16r-161v, passim",A1f4,1490-1499,Klosterneuburg?,,,
"Fulgentius, Sermons","Klosterneuburg, Stiftsbibliothek 193","161v-164r, passim",A1f4,1490-1499,Klosterneuburg?,,,
"Serverianus, Sermo in festo SS Innocentium","Klosterneuburg, Stiftsbibliothek 193",165r-166r,A1f4,1490-1499,Klosterneuburg?,,,
"Ambrose, Sermons","Klosterneuburg, Stiftsbibliothek 193",166v-167r,A1f4,1490-1499,Klosterneuburg?,,,
"Bede, Homiliae in euangelia","Klosterneuburg, Stiftsbibliothek 193","174r-175v, passim",A1f4,1490-1499,Klosterneuburg?,,,
Vita S Silvestri,"Klosterneuburg, Stiftsbibliothek 193",179r-182r,A1f4,1490-1499,Klosterneuburg?,,,
Vita S Nicolai,"Klosterneuburg, Stiftsbibliothek 193",182r-183v,A1f4,1490-1499,Klosterneuburg?,,,
Passio S Sebastiani,"Klosterneuburg, Stiftsbibliothek 193",183v-185r,A1f4,1490-1499,Klosterneuburg?,,,
"Ps-Ambrose, Passio S Agnetis","Klosterneuburg, Stiftsbibliothek 193",186v-187v,A1f4,1490-1499,Klosterneuburg?,,,
"Augustine, Sermons","Klosterneuburg, Stiftsbibliothek 193","187v-188r, passim",A1f4,1490-1499,Klosterneuburg?,,,
"Ps-Augustine, Sermons","Klosterneuburg, Stiftsbibliothek 193","188r-189r, passim",A1f4,1490-1499,Klosterneuburg?,,,
Passio S Luciae,"Klosterneuburg, Stiftsbibliothek 193",189v-190r,A1f4,1490-1499,Klosterneuburg?,,,
Passio S Blasio,"Klosterneuburg, Stiftsbibliothek 193",193v-196r,A1f4,1490-1499,Klosterneuburg?,,,
Passio S Agathae,"Klosterneuburg, Stiftsbibliothek 193",196r-196v,A1f4,1490-1499,Klosterneuburg?,,,
Martyrdom of Matthew,"Klosterneuburg, Stiftsbibliothek 193",198r-199r,A1f4,1490-1499,Klosterneuburg?,,,
Vita S Gregorii,"Klosterneuburg, Stiftsbibliothek 193",199r-200v,A1f4,1490-1499,Klosterneuburg?,,,
"Gregory the Great, Vita S Benedicti","Klosterneuburg, Stiftsbibliothek 193",200v-201v,A1f4,1490-1499,Klosterneuburg?,,,
Invention of the Cross,"Klosterneuburg, Stiftsbibliothek 193",202v-204r,A1f4,1490-1499,Klosterneuburg?,,,
Passio S Pangratii,"Klosterneuburg, Stiftsbibliothek 193",204r-204v,A1f4,1490-1499,Klosterneuburg?,,,
Passio S Barnabas,"Klosterneuburg, Stiftsbibliothek 193",204v-205r,A1f4,1490-1499,Klosterneuburg?,,,
Passio S Modesti,"Klosterneuburg, Stiftsbibliothek 193",206r-207r,A1f4,1490-1499,Klosterneuburg?,,,
"John Chrysostom, Sermons","Klosterneuburg, Stiftsbibliothek 193","211r-212v, passim",A1f4,1490-1499,Klosterneuburg?,,,
Passio S Margaretae,"Klosterneuburg, Stiftsbibliothek 193",212v-214r,A1f4,1490-1499,Klosterneuburg?,,,
Passio S Afrae,"Klosterneuburg, Stiftsbibliothek 193",218r-218v,A1f4,1490-1499,Klosterneuburg?,,,
Passio S Laurentii,"Klosterneuburg, Stiftsbibliothek 193",218v-219r,A1f4,1490-1499,Klosterneuburg?,,,
"Possidius, Vita S Augustini","Klosterneuburg, Stiftsbibliothek 193",221r-222r,A1f4,1490-1499,Klosterneuburg?,,,
"Peter Chrysologus, Sermons","Klosterneuburg, Stiftsbibliothek 193","222r-223v, passim",A1f4,1490-1499,Klosterneuburg?,,,
Exaltation of the Cross,"Klosterneuburg, Stiftsbibliothek 193",223v-225r,A1f4,1490-1499,Klosterneuburg?,,,
"Gregory the Great, Homiliae in euangelia","Klosterneuburg, Stiftsbibliothek 193",225r-225v,A1f4,1490-1499,Klosterneuburg?,,,
"Jerome, Commentarius in euangelium Matthaei","Klosterneuburg, Stiftsbibliothek 193",227r-228r,A1f4,1490-1499,Klosterneuburg?,,Extracts,
Vita S Elizabethae,"Klosterneuburg, Stiftsbibliothek 193",229v-230r,A1f4,1490-1499,Klosterneuburg?,,,
Gospel of Pseudo-Matthew,"Klosterneuburg, Stiftsbibliothek 193",232r-232v,A1f4,1490-1499,Klosterneuburg?,,3:03,
Passio S Dorotheae,"Klosterneuburg, Stiftsbibliothek 193",232v-233v,A1f4,1490-1499,Klosterneuburg?,,,
"Sulpicius Severus, Vita S Martini","Klosterneuburg, Stiftsbibliothek 193",233v-235r,A1f4,1490-1499,Klosterneuburg?,,,
Passio S Catherinae,"Klosterneuburg, Stiftsbibliothek 193",235r-236r,A1f4,1490-1499,Klosterneuburg?,,,
"Ps-Bede, Sermons","Klosterneuburg, Stiftsbibliothek 193",239r-243r,A1f4,1490-1499,Klosterneuburg?,,,
"Paul the Deacon, Sermons","Klosterneuburg, Stiftsbibliothek 193",243r-245r,A1f4,1490-1499,Klosterneuburg?,,,
"Haymo of Auxerre, Homiliary","Munich, BSB, Clm 28189",1r-243r,A1f5,1100-1199,Kaisheim,https://bildsuche.digitale-sammlungen.de/index.html?c=viewer&bandnummer=bsb00106063&pimage=00001&v=5p&nav=&l=nl,,
Hymns for Mary,"Munich, BSB, Clm 28189",243v,A1f5,1100-1199,Kaisheim,https://bildsuche.digitale-sammlungen.de/index.html?c=viewer&bandnummer=bsb00106063&pimage=00001&v=5p&nav=&l=nl,,
"Odo Morimundensis, Sermons","Munich, BSB, Clm 28189",244r-259v,A1f5,1200-1299,Kaisheim,https://bildsuche.digitale-sammlungen.de/index.html?c=viewer&bandnummer=bsb00106063&pimage=00001&v=5p&nav=&l=nl,,
"Ps-Origen, Sermons","Munich, BSB, Clm 28189",260r-264r,A1f5,1200-1299,Kaisheim,https://bildsuche.digitale-sammlungen.de/index.html?c=viewer&bandnummer=bsb00106063&pimage=00001&v=5p&nav=&l=nl,,
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 28189",260r-261r,A1f5,1200-1299,Kaisheim,https://bildsuche.digitale-sammlungen.de/index.html?c=viewer&bandnummer=bsb00106063&pimage=00001&v=5p&nav=&l=nl,5-Jan,
Gospel of Pseudo-Matthew,"Dijon, BM 38",8-Jan,A1g1,1200-1299,Citeaux,,13-24,
Infancy Gospel of Thomas,"Dijon, BM 38",19-Sep,A1g1,1200-1299,Citeaux,,,
Miracles of the Virgin,"Dijon, BM 38",20-69,A1g1,1200-1299,Citeaux,,,
Exempla,"Dijon, BM 38",69-74,A1g1,1200-1299,Citeaux,,,
Sermons,"Dijon, BM 38",74-194,A1g1,1200-1299,Citeaux,,,
Quaestio animae et corporis,"Venice, BNM, lat. II. 65",11-Jan,A1i1,1300-1399,N Italy,,,
Prayers to the Virgin Mary,"Venice, BNM, lat. II. 65",13-Dec,A1i1,1300-1399,N Italy,,,
"Augustine, Sermons","Venice, BNM, lat. II. 65",17-20,A1i1,1300-1399,N Italy,,,
"Bernard, Sermons","Venice, BNM, lat. II. 65",20-29,A1i1,1300-1399,N Italy,,,
Hymn to the Cross,"Venice, BNM, lat. II. 65",29-30,A1i1,1300-1399,N Italy,,,
